Gene	ALU_GSE7334_ELIANA	ABA_GSE3454_FABIAN
At2g47590	0.26271579528612365	-0.1184335931079481
At2g47540	0.2966789416379837	-0.12223066820847626
At5g12370	0.3500809037739815	-0.09473294008457599
At4g14210	0.2667024661234555	-0.10186877763310055
At4g17610	0.23573239563761222	-0.1192608472024543
At4g17360	0.24750050823720401	-0.08977839945672367
At4g14650	0.28544564608575773	-0.12099703683383449
At5g20440	0.3209937994645297	-0.10827119687391296
At1g31930	0.30716104392750565	-0.10799892700001329
At5g17010	0.3141281601892657	-0.08935521346305911
At5g25040	0.27907508482201226	-0.11957708944468065
At5g04890	0.3009856123884242	-0.08997546052871147
At5g63910	0.23337468862357078	-0.12045251567537142
At5g63890	0.3032988325099644	-0.11572778190692669
At5g62040	0.3453975406602798	-0.1270816038981464
At5g58720	0.28572995417000296	-0.09378995797311107
At5g56630	0.3760447784153126	-0.12499353720984278
At5g53880	0.3613661721736129	-0.1268421833920042
At5g53540	0.2795091531906857	-0.08948824004111865
At5g51570	0.2445228269402446	-0.10561670984601566
At5g51110	0.25945501831994994	-0.09400450009996433
At5g48200	0.34120166349422415	-0.12763327972587377
At5g47230	0.31676184165250904	-0.11625428702121436
At5g45910	0.2617685688963106	-0.11877189241383156
At5g45430	0.2353173151809713	-0.09305546567335145
At5g45620	0.2544424088931316	-0.088610884840829
At5g45590	0.2873584123755175	-0.1251645763713693
At5g45020	0.2365846292050163	-0.10482621302873092
At5g45230	0.24485656561619648	-0.11114908821973213
At5g38510	0.2695503659892957	-0.08806453801588807
At5g36840	0.2584240776847985	-0.11445872458491493
At5g23390	0.3343647975901845	-0.11437235402212058
At5g17320	0.33204770110401466	-0.1018878029379451
At5g13960	0.3176837223123779	-0.10647283021359832
At5g11000	0.27988497093411685	-0.10216480436310699
At5g10540	0.3142318348308191	-0.09302530165882332
At5g09700	0.24146626265850363	-0.08705673426922332
At5g05660	0.24834553547261323	-0.09812230577596907
At3g63290	0.28339060679824146	-0.10210620200629716
At3g55870	0.2500313932200231	-0.12698565183593555
At3g55510	0.37842040811128225	-0.09438864718617447
At3g45540	0.26583492798807895	-0.11840686153861071
At3g43900	0.2559474101072158	-0.10964988988547303
At4g39530	0.34146945741635354	-0.11503945220824728
At4g37780	0.23198442700289645	-0.0890835435824251
At4g32060	0.24929628073152066	-0.12246910389569879
At4g31530	0.3146537117332959	-0.12747950088323723
At4g29530	0.3806500748082501	-0.11189686761386863
At4g27890	0.37689628003615605	-0.1285776080035593
At4g22720	0.25961509811193384	-0.10658780290713159
At4g19540	0.28474126980021536	-0.10612975988701151
At4g19880	0.327506059461896	-0.12224614868004594
At4g19330	0.26886997381521155	-0.10309349296410328
At4g11160	0.26275019628349916	-0.10373127697993799
At4g00340	0.2854472715572031	-0.10405177598896738
At1g32080	0.23797747036405004	-0.10017260208333989
At1g13570	0.30209073518565277	-0.1146764959211867
At1g30160	0.38013050150750394	-0.12318609504526647
At3g52290	0.36600864285572576	-0.12028818086238419
At3g13690	0.2762595372700259	-0.10877413681419458
At3g13550	0.36136642496565957	-0.0914258169949265
orf101b	0.3215268604732741	-0.11167421567485596
At3g13226	0.2921066864018227	-0.10145827605809335
At3g23030	0.2958878863718449	-0.09137442655604093
At3g19810	0.2926172920517181	-0.12425495112522626
At3g24590	0.25640365286039	-0.10766384709181355
At3g24492	0.34343921100636576	-0.13004235234470027
At3g02650	0.3294439134867686	-0.11858050889070668
At3g02920	0.23647998598059322	-0.09177958502257602
At3g11860	0.27221938644523136	-0.10337471305678303
At3g03970	0.3733734359567016	-0.09330437181198449
At3g06483	0.27476548950913676	-0.10943368797648383
At3g07510	0.32038292732059337	-0.10908110172231386
At3g01680	0.238833312671061	-0.1013672023495084
At1g63050	0.3201060829245009	-0.08650444267133967
At1g73320	0.3071443888582624	-0.1089002075397383
At1g52820	0.25007309348269213	-0.0918896475493075
At1g52840	0.34020810179412997	-0.08984025740090414
At1g47250	0.3584204802453291	-0.123689143483665
At1g53240	0.31670701778325494	-0.11984373502411877
At1g19290	0.3746181400034964	-0.0949614290005598
At1g06930	0.3127073089288537	-0.11468642026502779
At1g44960	0.38305592280201056	-0.09875837550150172
At1g63610	0.3148030691017871	-0.09992131205001024
At1g47330	0.37151733976613377	-0.12301385105592304
At1g16020	0.33653070780728406	-0.12213525267150833
At1g35610	0.3734417202327819	-0.1079001837087616
At1g72870	0.32907402821867743	-0.12308853336971474
At1g23450	0.3215363065181889	-0.12312601615491374
At1g11160	0.32454578653526683	-0.12731088852914493
At1g10720	0.2960346398945344	-0.0884619225380029
At1g59790	0.3231983358198891	-0.0929514825434895
At1g54500	0.30916521293194593	-0.10707241043705525
At2g20460	0.3360046029365379	-0.11325545433282726
At2g22270	0.31582326522711235	-0.10944378846938184
At2g04000	0.33542971014684403	-0.11345804978328383
At2g24980	0.28877628455039944	-0.12970702097099235
At2g16460	0.2864136717478255	-0.09578688735929648
At1g60020	0.2693336628424646	-0.09154011423774984
At2g22530	0.3150465142795083	-0.08672870383525803
At1g79070	0.2509493320164116	-0.10884260435644788
At1g09380	0.33598710746309324	-0.10897125356052632
At1g09020	0.2976259836278799	-0.10028509309465543
At2g20210	0.33427352809997346	-0.1282683012504748
At2g37060	0.3303904673140876	-0.11226006466616319
At2g14260	0.379327218938117	-0.1169907159460654
At2g20060	0.30302048679450583	-0.09916030560332341
At2g31970	0.2463421766527161	-0.11372612850400476
At2g29510	0.3570348776545079	-0.10851241027668601
At2g38790	0.2750320963766486	-0.09025208235360552
At2g30000	0.2479759527819162	-0.09346119172319337
At2g34860	0.24468261519911505	-0.10877120881251032
At2g26350	0.2704961425119856	-0.12353640682139795
At2g02700	0.28758491171619766	-0.0873985972656968
